id,university,book_title,quantity,date
239,North Carolina A & T State University,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,440,6/1/2015
239,North Carolina A & T State University,College Algebra: An Early Functions Approach,81,2/11/2016
239,North Carolina A & T State University,Mosaics: Reading and Writing Paragraphs,398,11/14/2015
239,North Carolina A & T State University,International Management: Text and Cases,506,4/23/2015
239,North Carolina A & T State University,Intermediate Algebra: Concepts & Applications,683,6/12/2015
239,North Carolina A & T State University,Public Relations Practices,311,10/13/2015
239,North Carolina A & T State University,Elementary & Intermediate Algebra,271,1/3/2016
239,North Carolina A & T State University,"The Curious Writer, Concise Edition",556,1/6/2016
239,North Carolina A & T State University,The Curious Writer,92,5/25/2015
239,North Carolina A & T State University,International Management: Text and Cases,564,9/11/2015
239,North Carolina A & T State University,Using MIS,101,4/10/2015
239,North Carolina A & T State University,"Money, Banking, and the Financial System",654,7/29/2015
239,North Carolina A & T State University,Business Communication,688,12/26/2015
239,North Carolina A & T State University,Basic College Mathematics,218,6/2/2015
239,North Carolina A & T State University,College Algebra: An Early Functions Approach,139,4/4/2015
239,North Carolina A & T State University,Microeconomics: Theory and Applications with Calculus,228,8/14/2015
239,North Carolina A & T State University,Statistics for Business and Economics,564,10/2/2015
239,North Carolina A & T State University,Managerial Economics,691,1/21/2016
239,North Carolina A & T State University,Statistics for Business: Decision Making and Analysis,480,6/6/2015
239,North Carolina A & T State University,Visual Basic 2012 How to Program,164,6/24/2015
239,North Carolina A & T State University,Systems Analysis and Design,165,4/23/2015
239,North Carolina A & T State University,Managerial Accounting: Decision Making and Motivating Performance,310,1/15/2016
239,North Carolina A & T State University,Economics,151,6/1/2015
239,North Carolina A & T State University,College Algebra Essentials,448,4/25/2015
239,North Carolina A & T State University,World Myth,65,2/28/2016
239,North Carolina A & T State University,Elementary & Intermediate Algebra,511,11/16/2015
240,University of Hawaii at Manoa,Excursions in Modern Mathematics,415,12/3/2015
240,University of Hawaii at Manoa,Horngren's Financial & Managerial Accounting. The Financial Chapters,510,11/21/2015
240,University of Hawaii at Manoa,Literature and the Writing Process,568,2/22/2016
240,University of Hawaii at Manoa,Manufacturing Engineering & Technology,217,9/2/2015
240,University of Hawaii at Manoa,Using MIS,232,12/16/2015
240,University of Hawaii at Manoa,College Algebra,101,4/17/2015
240,University of Hawaii at Manoa,Customer Service: Career Success through Customer Loyalty,486,5/21/2015
240,University of Hawaii at Manoa,Mechanics of Materials,581,11/25/2015
240,University of Hawaii at Manoa,Basic Technical Mathematics with Calculus,351,11/9/2015
240,University of Hawaii at Manoa,Hands-On Database,53,6/19/2015
240,University of Hawaii at Manoa,The Prentice Hall Guide for College Writers,201,6/4/2015
240,University of Hawaii at Manoa,Personal Finance,525,9/7/2015
240,University of Hawaii at Manoa,Accounting Information Systems: The Crossroads of Accounting and IT 2e,506,4/13/2015
240,University of Hawaii at Manoa,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",386,2/14/2016
240,University of Hawaii at Manoa,Introduction to Financial Accounting,526,4/30/2015
240,University of Hawaii at Manoa,"Writing for Life: Paragraphs and Essays, 3E",140,2/7/2016
240,University of Hawaii at Manoa,Economics,202,5/16/2015
240,University of Hawaii at Manoa,College Algebra,162,1/18/2016
240,University of Hawaii at Manoa,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,178,4/10/2015
240,University of Hawaii at Manoa,Economics for Managers,397,6/26/2015
240,University of Hawaii at Manoa,Calculus and Its Applications Expanded Version,45,4/9/2015
240,University of Hawaii at Manoa,Brief Calculus & Its Applications,452,9/4/2015
240,University of Hawaii at Manoa,Aerodynamics for Engineers,319,12/2/2015
240,University of Hawaii at Manoa,Algebra and Trigonometry with Modeling & Visualization,423,11/12/2015
240,University of Hawaii at Manoa,Macroeconomics,370,12/24/2015
240,University of Hawaii at Manoa,Excursions in Modern Mathematics,297,1/13/2016
240,University of Hawaii at Manoa,LB Brief with Tabs,410,10/20/2015
240,University of Hawaii at Manoa,Economics Today,238,1/5/2016
240,University of Hawaii at Manoa,The Economics of Public Issues,27,5/30/2015
240,University of Hawaii at Manoa,Macroeconomics,160,7/21/2015
240,University of Hawaii at Manoa,Business Communication Essentials,45,1/29/2016
240,University of Hawaii at Manoa,John E. Freund's Mathematical Statistics with Applications,158,9/28/2015
240,University of Hawaii at Manoa,International Monetary & Financial  Economics,109,4/8/2015
240,University of Hawaii at Manoa,Introductory & Intermediate Algebra 3e,246,6/21/2015
240,University of Hawaii at Manoa,Data Structures and Algorithm Analysis in C++,273,11/17/2015
241,University at Buffalo,John E. Freund's Mathematical Statistics with Applications,461,10/17/2015
241,University at Buffalo,Introductory & Intermediate Algebra 3e,282,3/17/2015
241,University at Buffalo,Economics Today,489,7/15/2015
241,University at Buffalo,Macroeconomics,431,9/28/2015
241,University at Buffalo,Mathematics All Around,288,2/14/2016
241,University at Buffalo,"Writing for Life: Paragraphs and Essays, 3E",482,6/14/2015
241,University at Buffalo,Accounting Information Systems: The Crossroads of Accounting and IT 2e,418,10/13/2015
241,University at Buffalo,Guide to Managerial Communication,556,4/3/2015
241,University at Buffalo,Statistics for Business: Decision Making and Analysis,166,12/24/2015
241,University at Buffalo,Prealgebra  5e,375,3/27/2015
241,University at Buffalo,E-Commerce 2013,403,3/28/2015
241,University at Buffalo,Visual C# 2012 How to Program,596,12/6/2015
241,University at Buffalo,E-Commerce 2013,295,6/8/2015
241,University at Buffalo,Math Lit,661,7/22/2015
241,University at Buffalo,Ownership Series: Ownership: Critical Thinking,593,4/10/2015
241,University at Buffalo,Ownership Series: Ownership: Study Strategies,164,3/25/2015
241,University at Buffalo,Visual Basic 2012 How to Program,406,2/4/2016
241,University at Buffalo,Adaptive Filter Theory,461,6/24/2015
241,University at Buffalo,Principles of Economics,658,11/1/2015
242,South Dakota State University,Guide to Managerial Communication,427,2/17/2016
242,South Dakota State University,A First Course in Probability,191,5/30/2015
242,South Dakota State University,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",441,9/14/2015
242,South Dakota State University,Manufacturing Engineering & Technology,666,6/29/2015
242,South Dakota State University,QuickBooks Pro 2013: A Complete Course,272,7/31/2015
243,University of Miami,Ownership Series: Ownership: Effective Planning,546,4/23/2015
243,University of Miami,Fundamentals of Statistics,392,12/31/2015
243,University of Miami,Style: Lessons in Clarity and Grace 11E,262,8/20/2015
243,University of Miami,College Algebra with Modeling & Visualization,370,4/3/2015
243,University of Miami,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",228,7/19/2015
243,University of Miami,Java Software Structures,155,7/13/2015
243,University of Miami,C++ How to Program (Early Objects Version),563,1/11/2016
243,University of Miami,"The Prentice Hall Guide for College Writers, Brief Edition",304,9/28/2015
243,University of Miami,Intro Stats,391,6/14/2015
243,University of Miami,Math Lit,440,3/24/2015
243,University of Miami,Basic College Mathematics,643,10/31/2015
243,University of Miami,Introduction to Materials Science,316,6/15/2015
243,University of Miami,Intro Stats,444,12/12/2015
243,University of Miami,Principles of Economics,524,3/25/2015
243,University of Miami,Operations Management,524,6/15/2015
243,University of Miami,Engineering Vibration,232,12/22/2015
243,University of Miami,Opportunities and Challenges of Workplace Diversity,544,8/12/2015
243,University of Miami,Reading Rhetorically,316,3/23/2015
243,University of Miami,Statistical Reasoning for Everyday Life,126,8/20/2015
243,University of Miami,Basic Technical Mathematics with Calculus,178,6/11/2015
243,University of Miami,World of Short Stories: 20 Short Stories from Around the World,368,11/5/2015
243,University of Miami,"English for Careers: Business, Professional, and Technical",542,6/6/2015
243,University of Miami,Intermediate Algebra: Concepts & Applications,585,11/17/2015
243,University of Miami,"Global Issues, Local Arguments",593,12/18/2015
243,University of Miami,Mosaics: Reading and Writing Paragraphs,260,4/14/2015
243,University of Miami,Principles of Microeconomics,638,5/13/2015
243,University of Miami,Introduction to JavaScript Programming with XML and PHP,648,4/8/2015
243,University of Miami,Economics Today: The Micro View,163,4/16/2015
244,Louisiana State University Health Sciences Center-New Orleans,Internetworking with TCP/IP Volume One,305,8/26/2015
244,Louisiana State University Health Sciences Center-New Orleans,Microeconomics,95,11/19/2015
244,Louisiana State University Health Sciences Center-New Orleans,The Prentice Hall Guide for College Writers,200,3/20/2015
244,Louisiana State University Health Sciences Center-New Orleans,Starting Out with C++: Early Objects,607,8/27/2015
244,Louisiana State University Health Sciences Center-New Orleans,Math Lit,475,11/12/2015
244,Louisiana State University Health Sciences Center-New Orleans,Foundations of Finance,582,1/21/2016
244,Louisiana State University Health Sciences Center-New Orleans,Management: A Focus on Leaders,693,8/23/2015
244,Louisiana State University Health Sciences Center-New Orleans,Reliability Engineering,601,6/14/2015
244,Louisiana State University Health Sciences Center-New Orleans,Introductory and Intermediate Algebra 5e,356,12/21/2015
244,Louisiana State University Health Sciences Center-New Orleans,Introduction to Engineering Analysis,338,2/19/2016
244,Louisiana State University Health Sciences Center-New Orleans,Corporate Finance,414,8/2/2015
244,Louisiana State University Health Sciences Center-New Orleans,Using MIS,663,4/27/2015
244,Louisiana State University Health Sciences Center-New Orleans,The Economic Way of Thinking,617,8/22/2015
244,Louisiana State University Health Sciences Center-New Orleans,Corporate Finance,475,4/18/2015
244,Louisiana State University Health Sciences Center-New Orleans,International Monetary & Financial  Economics,419,11/12/2015
244,Louisiana State University Health Sciences Center-New Orleans,John E. Freund's Mathematical Statistics with Applications,197,12/10/2015
244,Louisiana State University Health Sciences Center-New Orleans,Fundamentals of Statistics,147,11/29/2015
244,Louisiana State University Health Sciences Center-New Orleans,Intermediate Algebra,131,5/22/2015
244,Louisiana State University Health Sciences Center-New Orleans,Visual Basic 2012 How to Program,673,8/27/2015
244,Louisiana State University Health Sciences Center-New Orleans,"Corporate Finance, The Core",94,9/2/2015
244,Louisiana State University Health Sciences Center-New Orleans,Modern Systems Analysis and Design,623,11/30/2015
244,Louisiana State University Health Sciences Center-New Orleans,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,346,9/3/2015
244,Louisiana State University Health Sciences Center-New Orleans,Precalculus: A Unit Circle Approach,32,5/24/2015
244,Louisiana State University Health Sciences Center-New Orleans,Introductory & Intermediate Algebra 3e,551,1/22/2016
244,Louisiana State University Health Sciences Center-New Orleans,Writing for Life: Sentences and Paragraphs,529,6/16/2015
244,Louisiana State University Health Sciences Center-New Orleans,Horngren's Financial & Managerial Accounting. The Financial Chapters,278,12/26/2015
244,Louisiana State University Health Sciences Center-New Orleans,Excursions in Modern Mathematics,490,8/5/2015
244,Louisiana State University Health Sciences Center-New Orleans,Technical Communication,393,12/31/2015
244,Louisiana State University Health Sciences Center-New Orleans,Ownership Series: Ownership: Accountability,129,1/14/2016
244,Louisiana State University Health Sciences Center-New Orleans,Introduction to Programming with C++,560,8/25/2015
244,Louisiana State University Health Sciences Center-New Orleans,Environmental Law,546,4/25/2015
244,Louisiana State University Health Sciences Center-New Orleans,"Network Security Essentials: Applications and Standards, 5/e",237,11/21/2015
245,Walsh College of Accountancy and Business Administration,Reading Rhetorically,696,4/9/2015
245,Walsh College of Accountancy and Business Administration,Horngren's Accounting,634,3/20/2015
245,Walsh College of Accountancy and Business Administration,Starting Out With Visual Basic,560,5/20/2015
245,Walsh College of Accountancy and Business Administration,Public Relations Practices,253,8/27/2015
245,Walsh College of Accountancy and Business Administration,"The Curious Writer, Brief Edition",573,5/30/2015
245,Walsh College of Accountancy and Business Administration,Precalculus,120,12/24/2015
245,Walsh College of Accountancy and Business Administration,Data Structures and Algorithm Analysis in C++,103,1/25/2016
245,Walsh College of Accountancy and Business Administration,Management: A Focus on Leaders,464,7/21/2015
245,Walsh College of Accountancy and Business Administration,Statics and Mechanics of Materials,617,9/9/2015
245,Walsh College of Accountancy and Business Administration,"Cornerstones for Community College Success, 2/E",368,10/15/2015
245,Walsh College of Accountancy and Business Administration,Building College Vocabulary Strategies,619,3/11/2015
245,Walsh College of Accountancy and Business Administration,Information Systems Today,524,3/15/2015
245,Walsh College of Accountancy and Business Administration,Managerial Economics,269,5/17/2015
245,Walsh College of Accountancy and Business Administration,Horngren's Financial & Managerial Accounting,36,5/8/2015
245,Walsh College of Accountancy and Business Administration,Microeconomics,202,7/11/2015
245,Walsh College of Accountancy and Business Administration,Economics Today: The Micro View,296,3/3/2016
245,Walsh College of Accountancy and Business Administration,Data Structures and Algorithm Analysis in C++,32,7/24/2015
245,Walsh College of Accountancy and Business Administration,Literature and the Writing Process,311,10/4/2015
245,Walsh College of Accountancy and Business Administration,Opportunities and Challenges of Workplace Diversity,536,11/5/2015
245,Walsh College of Accountancy and Business Administration,Principles of Economics,382,2/17/2016
245,Walsh College of Accountancy and Business Administration,Electronic Commerce 2012,568,10/1/2015
245,Walsh College of Accountancy and Business Administration,Manager's Bookshelf,451,11/30/2015
245,Walsh College of Accountancy and Business Administration,A First Course in Probability,294,5/4/2015
245,Walsh College of Accountancy and Business Administration,Elementary Statistics,184,1/9/2016
245,Walsh College of Accountancy and Business Administration,Auditing and Assurance Services,154,1/31/2016
245,Walsh College of Accountancy and Business Administration,Business Communication,91,1/14/2016
245,Walsh College of Accountancy and Business Administration,Microeconomics,680,1/14/2016
245,Walsh College of Accountancy and Business Administration,Intermediate Algebra 10,159,4/9/2015
245,Walsh College of Accountancy and Business Administration,Basic College Mathematics,278,5/11/2015
245,Walsh College of Accountancy and Business Administration,Using MIS,424,9/5/2015
245,Walsh College of Accountancy and Business Administration,Global Marketing Management,233,2/9/2016
245,Walsh College of Accountancy and Business Administration,Business Intelligence,283,3/19/2015
246,Santa Clara University,Internetworking with TCP/IP Volume One,511,3/31/2015
246,Santa Clara University,The Curious Writer,196,3/17/2015
246,Santa Clara University,Macroeconomics,376,3/9/2015
246,Santa Clara University,Macroeconomics,598,11/1/2015
246,Santa Clara University,Intercultural Business Communication,394,5/1/2015
246,Santa Clara University,"Money, Banking, and the Financial System",165,4/16/2015
246,Santa Clara University,Introduction to Management Accounting,87,7/11/2015
246,Santa Clara University,Making the Team,510,2/24/2016
246,Santa Clara University,Introduction to Materials Science,422,3/23/2015
246,Santa Clara University,Introduction to Management Accounting,132,11/19/2015
246,Santa Clara University,Marketing Research,635,1/24/2016
246,Santa Clara University,Elementary and Intermediate Algebra: Concepts & Applications,160,7/14/2015
246,Santa Clara University,Microeconomics,161,12/8/2015
246,Santa Clara University,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",143,12/13/2015
246,Santa Clara University,Macroeconomics,539,4/17/2015
246,Santa Clara University,Read to Achieve: Gateway to Academic Reading,252,9/9/2015
246,Santa Clara University,The Economics of Sports,218,12/2/2015
246,Santa Clara University,The Practice of Public Relations,461,12/10/2015
246,Santa Clara University,Mechanics of Materials,442,1/3/2016
246,Santa Clara University,Ownership Series: Ownership: Accountability,460,9/1/2015
247,Evangel University,Global Marketing Management,196,12/15/2015
247,Evangel University,Principles of Microeconomics,36,6/27/2015
247,Evangel University,Economics,213,9/17/2015
247,Evangel University,The Economics of Macro Issues,85,5/31/2015
247,Evangel University,Employment Law,536,2/14/2016
247,Evangel University,Starting Out with C++: Early Objects,443,5/2/2015
247,Evangel University,Visual Basic 2012 How to Program,307,3/31/2015
247,Evangel University,The Curious Writer,318,10/31/2015
247,Evangel University,Read to Achieve: Gateway to Academic Reading,138,1/16/2016
247,Evangel University,Electrical Engineering: Principles & Applications,489,1/30/2016
247,Evangel University,Business Intelligence,113,4/28/2015
247,Evangel University,Personal Finance,414,11/1/2015
247,Evangel University,Mosaics: Reading and Writing Essays 6e,669,8/19/2015
247,Evangel University,International Monetary & Financial  Economics,253,12/21/2015
247,Evangel University,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",383,9/29/2015
247,Evangel University,Horngren's Accounting,94,8/11/2015
247,Evangel University,"Prealgebra and Introductory Algebra, 4e",126,5/29/2015
247,Evangel University,Intermediate Algebra 10,679,1/4/2016
247,Evangel University,Math Lit,493,11/8/2015
247,Evangel University,Elementary Algebra:  Concepts & Applications,559,5/3/2015
247,Evangel University,"The Economics of Women, Men and Work",492,8/22/2015
247,Evangel University,"Writing and Reading Across the Curriculum, Brief Edition",615,5/30/2015
248,The University of Texas Health Science Center at Houston,The Economics of Public Issues,332,1/1/2016
248,The University of Texas Health Science Center at Houston,"Writing and Reading Across the Curriculum, Brief Edition",138,5/21/2015
248,The University of Texas Health Science Center at Houston,Economics Today: The Micro View,695,3/29/2015
248,The University of Texas Health Science Center at Houston,"Macroeconomics, 2/e",654,12/20/2015
248,The University of Texas Health Science Center at Houston,Trigonometry,341,6/25/2015
248,The University of Texas Health Science Center at Houston,Public Relations Practices,347,11/27/2015
248,The University of Texas Health Science Center at Houston,The Practice of Public Relations,227,6/13/2015
248,The University of Texas Health Science Center at Houston,Mathematics for Business,108,12/27/2015
248,The University of Texas Health Science Center at Houston,"Writing and Reading Across the Curriculum, Brief Edition",212,6/3/2015
248,The University of Texas Health Science Center at Houston,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",239,4/10/2015
248,The University of Texas Health Science Center at Houston,Literature for Composition,539,9/16/2015
248,The University of Texas Health Science Center at Houston,Essentials of Entrepreneurship and Small Business Management,327,3/5/2016
248,The University of Texas Health Science Center at Houston,Operations Management,348,11/23/2015
248,The University of Texas Health Science Center at Houston,"Global Issues, Local Arguments",501,10/16/2015
248,The University of Texas Health Science Center at Houston,Reliability Engineering,617,1/14/2016
248,The University of Texas Health Science Center at Houston,Ownership Series: Ownership: Study Strategies,310,7/14/2015
248,The University of Texas Health Science Center at Houston,The DK Handbook,461,8/3/2015
248,The University of Texas Health Science Center at Houston,Prealgebra  5e,397,5/28/2015
248,The University of Texas Health Science Center at Houston,Analysis with an Introduction to Proof,535,8/26/2015
248,The University of Texas Health Science Center at Houston,Intercultural Business Communication,412,9/30/2015
248,The University of Texas Health Science Center at Houston,The Practice of Public Relations,315,8/12/2015
248,The University of Texas Health Science Center at Houston,International Business,66,1/31/2016
248,The University of Texas Health Science Center at Houston,Ownership Series: Ownership: Critical Thinking,669,11/1/2015
248,The University of Texas Health Science Center at Houston,Engineering Vibration,652,8/18/2015
248,The University of Texas Health Science Center at Houston,Starting out with Visual C# 2012 (with CD-Rom),106,9/18/2015
249,St Mary's University,The Economic Way of Thinking,620,2/10/2016
249,St Mary's University,"Strategies for Successful Writing, Concise Edition",384,2/8/2016
249,St Mary's University,Elementary Statistics,50,10/31/2015
249,St Mary's University,Business Statistics: A First Course,584,3/24/2015
249,St Mary's University,Macroeconomics,682,7/24/2015
249,St Mary's University,Managing Engineering and Technology,111,6/10/2015
249,St Mary's University,Business Communication Essentials,248,1/19/2016
249,St Mary's University,Managerial Accounting: Decision Making and Motivating Performance,530,8/6/2015
249,St Mary's University,World of Short Stories: 20 Short Stories from Around the World,652,6/26/2015
249,St Mary's University,Building College Vocabulary Strategies,238,5/15/2015
249,St Mary's University,Developmental Mathematics,223,5/29/2015
249,St Mary's University,Microeconomics,298,5/17/2015
249,St Mary's University,"Writing for Life: Paragraphs and Essays, 3E",383,12/25/2015
249,St Mary's University,Public Relations Practices,588,5/3/2015
249,St Mary's University,Intermediate Algebra,481,1/2/2016
249,St Mary's University,Managerial Accounting: Decision Making and Motivating Performance,647,12/29/2015
249,St Mary's University,The DK Guide to Literature,517,9/6/2015
249,St Mary's University,Macroeconomics,634,9/28/2015
249,St Mary's University,Brief Calculus & Its Applications,629,5/17/2015
249,St Mary's University,The Blair Reader,135,5/21/2015
249,St Mary's University,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,229,12/24/2015
249,St Mary's University,Electronic Commerce 2012,632,5/28/2015
249,St Mary's University,Management: A Focus on Leaders,253,3/28/2015
249,St Mary's University,Information Systems Today,250,3/19/2015
249,St Mary's University,College Algebra Essentials,211,4/14/2015
249,St Mary's University,Development Economics,475,10/10/2015
250,Arizona State University-West,Corporate Finance,401,12/12/2015
250,Arizona State University-West,Elementary Statistics,562,5/4/2015
250,Arizona State University-West,Elementary Algebra:  Concepts & Applications,542,3/26/2015
250,Arizona State University-West,Management Information Systems,518,2/13/2016
250,Arizona State University-West,Starting Out With Visual Basic,555,9/2/2015
250,Arizona State University-West,Management Information Systems,367,4/9/2015
250,Arizona State University-West,Electronic Commerce 2012,84,2/22/2016
251,Our Lady of Holy Cross College,Management Information Systems,665,11/17/2015
251,Our Lady of Holy Cross College,Environmental Law,358,3/3/2016
251,Our Lady of Holy Cross College,Prealgebra  5e,98,4/19/2015
251,Our Lady of Holy Cross College,"Strategies for Successful Writing, Concise Edition",169,1/23/2016
251,Our Lady of Holy Cross College,Mosaics: Reading and Writing Essays 6e,237,5/20/2015
251,Our Lady of Holy Cross College,Business Communication Essentials,527,5/19/2015
251,Our Lady of Holy Cross College,Marketing Plan Handbook,516,1/12/2016
251,Our Lady of Holy Cross College,Business Intelligence,501,5/5/2015
252,University of Connecticut,Economics for Managers,255,1/21/2016
252,University of Connecticut,Economics,101,6/10/2015
252,University of Connecticut,Electronic Commerce 2012,456,12/20/2015
252,University of Connecticut,Bridging the Gap,385,11/23/2015
252,University of Connecticut,Mosaics: Reading and Writing Paragraphs,322,7/27/2015
252,University of Connecticut,Building Java Programs,406,3/18/2015
252,University of Connecticut,International Monetary & Financial  Economics,111,8/18/2015
252,University of Connecticut,Horngren's Accounting,466,9/18/2015
253,Washington State University,John E. Freund's Mathematical Statistics with Applications,590,3/25/2015
253,Washington State University,Precalculus with Modeling & Visualization,44,3/25/2015
253,Washington State University,Mechanics of Materials,539,12/20/2015
253,Washington State University,"Writing for Life: Paragraphs and Essays, 3E",134,4/30/2015
253,Washington State University,John E. Freund's Mathematical Statistics with Applications,175,9/10/2015
253,Washington State University,Ownership Series: Ownership: Accountability,236,2/14/2016
253,Washington State University,Database Processing,545,1/10/2016
253,Washington State University,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",441,11/27/2015
253,Washington State University,Building College Vocabulary Strategies,692,12/30/2015
253,Washington State University,Business Intelligence,187,11/30/2015
253,Washington State University,Java Software Structures,636,4/1/2015
253,Washington State University,International Monetary & Financial  Economics,95,7/17/2015
253,Washington State University,Personal Finance,512,10/3/2015
253,Washington State University,Fundamentals of Human Resource Management,431,9/10/2015
253,Washington State University,Essentials of Database Management,613,1/23/2016
253,Washington State University,Aerodynamics for Engineers,275,12/26/2015
253,Washington State University,Microeconomics: Theory and Applications with Calculus,73,4/17/2015
253,Washington State University,Global Marketing Management,598,2/16/2016
253,Washington State University,"Career Tool Kit, The: Skills for Success",79,5/17/2015
253,Washington State University,Elementary Statistics Using Excel,587,6/13/2015
253,Washington State University,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),519,9/19/2015
253,Washington State University,Precalculus,278,1/7/2016
253,Washington State University,Data Structures and Algorithm Analysis in C++,271,4/20/2015
253,Washington State University,Precalculus: Essentials,696,10/17/2015
253,Washington State University,"The Curious Writer, Brief Edition",228,3/3/2016
253,Washington State University,Precalculus,545,9/14/2015
253,Washington State University,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,511,10/30/2015
253,Washington State University,Human Resource Management,129,4/25/2015
253,Washington State University,"Writing and Reading Across the Curriculum, Brief Edition",203,12/25/2015
254,Frostburg State University,Prose Reader,330,9/23/2015
254,Frostburg State University,Literature and the Writing Process,665,7/1/2015
254,Frostburg State University,World Myth,104,10/15/2015
254,Frostburg State University,"Strategies for Successful Writing, Concise Edition",70,10/7/2015
254,Frostburg State University,Entrepreneurial Finance,690,7/12/2015
254,Frostburg State University,Business Statistics: A First Course,96,7/13/2015
254,Frostburg State University,Marketing Plan Handbook,636,8/14/2015
254,Frostburg State University,Microeconomics,134,6/1/2015
254,Frostburg State University,Cornerstones for College Success,341,4/2/2015
254,Frostburg State University,World Myth,172,1/8/2016
254,Frostburg State University,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",54,12/9/2015
254,Frostburg State University,Microeconomics,310,11/5/2015
254,Frostburg State University,Excursions in Modern Mathematics,216,8/8/2015
254,Frostburg State University,Basics of Web Design: HTML5 & CSS3,477,9/15/2015
254,Frostburg State University,C++ How to Program (Early Objects Version),384,4/2/2015
254,Frostburg State University,MIS Essentials,442,2/1/2016
254,Frostburg State University,Customer Service: Career Success through Customer Loyalty,378,9/4/2015
254,Frostburg State University,Basics of Web Design: HTML5 & CSS3,636,12/25/2015
254,Frostburg State University,Economics,332,12/28/2015
254,Frostburg State University,Macroeconomics,619,5/20/2015
254,Frostburg State University,Ownership Series: Ownership: Critical Thinking,683,4/12/2015
254,Frostburg State University,Introductory and Intermediate Algebra 5e,85,8/21/2015
254,Frostburg State University,The Necessary Shakespeare,432,5/16/2015
254,Frostburg State University,Macroeconomics,555,4/29/2015
254,Frostburg State University,Precalculus: Essentials,602,2/16/2016
254,Frostburg State University,Fundamentals of Statistics,348,2/24/2016
254,Frostburg State University,Reading Rhetorically,190,6/15/2015
254,Frostburg State University,"The Curious Writer, Concise Edition",651,2/25/2016
254,Frostburg State University,Business Math,673,1/1/2016
254,Frostburg State University,Precalculus: A Unit Circle Approach,353,3/29/2015
254,Frostburg State University,The Prentice Hall Guide for College Writers,255,2/6/2016
254,Frostburg State University,Analysis with an Introduction to Proof,449,11/10/2015
254,Frostburg State University,The Economics of Public Issues,429,9/20/2015
254,Frostburg State University,Fundamentals of Futures and Options Markets,219,10/10/2015
255,The New School,Business Math,665,5/20/2015
255,The New School,Principles of Operations Management,616,12/5/2015
255,The New School,Economics Today: The Macro View,144,9/12/2015
255,The New School,Microeconomics,65,12/3/2015
255,The New School,Visual C# 2012 How to Program,214,10/18/2015
255,The New School,Visual C# 2012 How to Program,575,10/8/2015
255,The New School,Managerial Accounting: Decision Making and Motivating Performance,525,6/12/2015
255,The New School,The Prentice Hall Guide for College Writers,494,4/25/2015
255,The New School,Business Communication,316,10/26/2015
255,The New School,Visual C# 2012 How to Program,461,4/20/2015
256,Argosy University-Nashville,Elementary & Intermediate Algebra,515,3/22/2015
256,Argosy University-Nashville,Precalculus: A Unit Circle Approach,457,1/9/2016
256,Argosy University-Nashville,Ownership Series: Ownership: Study Strategies,486,8/15/2015
256,Argosy University-Nashville,College Algebra with Modeling & Visualization,603,11/1/2015
256,Argosy University-Nashville,Technical Communication,277,1/8/2016
256,Argosy University-Nashville,Operations Management,143,4/26/2015
256,Argosy University-Nashville,Basics of Web Design: HTML5 & CSS3,416,4/29/2015
256,Argosy University-Nashville,Fundamentals of Statistics,633,10/12/2015
256,Argosy University-Nashville,Guide to Managerial Communication,123,5/14/2015
256,Argosy University-Nashville,Business Communication,375,7/19/2015
256,Argosy University-Nashville,Engineering Vibration,220,12/14/2015
256,Argosy University-Nashville,Intermediate Algebra 10,31,3/29/2015
256,Argosy University-Nashville,Electronic Commerce 2012,399,11/8/2015
256,Argosy University-Nashville,"Writing for Life: Paragraphs and Essays, 3E",627,3/18/2015
256,Argosy University-Nashville,Literature and the Writing Process,696,8/5/2015
256,Argosy University-Nashville,Introduction to JavaScript Programming with XML and PHP,407,3/30/2015
256,Argosy University-Nashville,Operations Management,393,4/2/2015
256,Argosy University-Nashville,Style: Lessons in Clarity and Grace 11E,338,9/1/2015
256,Argosy University-Nashville,Aerodynamics for Engineers,504,2/18/2016
256,Argosy University-Nashville,Style: Lessons in Clarity and Grace 11E,168,7/14/2015
256,Argosy University-Nashville,Basic Technical Mathematics with Calculus,151,7/9/2015
256,Argosy University-Nashville,Read to Achieve: Gateway to Academic Reading,423,11/21/2015
256,Argosy University-Nashville,Employment Law,651,6/2/2015
256,Argosy University-Nashville,Building College Vocabulary Strategies,440,11/28/2015
256,Argosy University-Nashville,Bridging the Gap,63,7/20/2015
257,Kansas State University,Business Intelligence,142,12/1/2015
257,Kansas State University,Fundamentals of Communication Systems,233,10/12/2015
257,Kansas State University,Macroeconomics,142,3/2/2016
